1,2,3,4,5,6,7,8,9,10
0.08310166047609811,-0.12118328804047981,0.14720974459372332,-0.09774963274624929,-0.08923700454150225,0.10418395171487022,0.015264792603264132,-0.03970595239906979,0.15469644368429059,0.03661158247393679
0.11720687281846272,-0.10426454541997496,0.19936366153474633,-0.04810466544199472,-0.11307996511002008,0.025311997530549784,-0.021304403412080657,-0.06248066994344698,0.10132714842673231,0.03686303556843793
0.15304657859063978,-0.07173217454763299,0.19908386814402337,-0.0016073822031146222,-0.116765904147869,-0.05540510097572155,-0.06393828816700195,-0.0913149731440197,0.046686884607159466,0.016191010446488168
0.1812360517019405,-0.027594519099152212,0.1486606009789022,0.032650872638069546,-0.09993018876606516,-0.11946669105606976,-0.10216329339018583,-0.11904550326623997,0.0008748439596686042,-0.001899186308829722
0.19238363518456328,0.02166107552538769,0.06285395798968998,0.04715733104852548,-0.06648272109114652,-0.1523847013177369,-0.12141775087514385,-0.1386643860987302,-0.02965647128689803,-0.0144841701956278
0.18039974272255818,0.06837454873226811,-0.03563838961710377,0.03762890287155317,-0.023677162200868903,-0.14765800331135873,-0.12908785750698062,-0.14871854857400665,-0.0427355314335519,-0.01591722008491851
0.1449084312092806,0.10529163317628666,-0.12297354196778042,0.003860032788307088,0.019413348546190055,-0.10838957468653829,-0.09409440768044128,-0.13239063399296377,-0.03972198178223934,-0.0017040150366787556
0.09200288296668244,0.12697329641886823,-0.18106230510486193,-0.050263534313651236,0.053796115176577224,-0.046208724841324385,-0.054179354271835845,-0.09989566404931635,-0.024128091670094855,0.02004994278597847
0.033147667483522436,0.13067457493156912,-0.20238535512511427,-0.11736153082538818,0.07254221813038547,0.02202152868383016,-0.01822748879356099,-0.05521728115539143,-0.0003899704391428939,0.042805497512865054
-0.017470522293455054,0.1165710175877416,-0.19123447171621055,-0.1875253199015602,0.0724362545356789,0.07866571282552083,0.017216339264960502,-0.02123052553211489,0.02680214183321186,0.0574165813357825
-0.04649565501298718,0.08748010767752097,-0.1611099985066266,-0.24956963345266778,0.054792718237256226,0.10968327600717144,0.060191041561119915,0.0031107062702091263,0.05267819901998593,0.052079962035682735
-0.04498091375794267,0.048348927948462815,-0.1293379122506079,-0.29263186302175537,0.02503823165693668,0.10776962322515853,0.08579934595996429,0.01451030481140541,0.07241330321713449,0.02205221592389341
-0.011016699292425445,0.0056783409289254926,-0.11089066528298566,-0.3081341104816955,-0.008989470723249265,0.07356862805230986,0.10100896989798093,-0.003507518799855768,0.08132733671488303,-0.02034612238954058
0.04942107269676954,-0.03317399705551222,-0.11352719411355816,-0.2918321996174634,-0.039566025307705525,0.014870597775175994,0.13520604054907173,-0.042721829341196484,0.07536533046210328,-0.07494802755657845
0.12377232776345612,-0.06100709581353122,-0.13571179761356064,-0.24530072250544885,-0.061543205168720874,-0.055710244822240025,0.1509949592450158,-0.09940292164775993,0.05175620739114086,-0.13157399534927838
0.19605863601840662,-0.07217883161736252,-0.1676981824597245,-0.17607819742389433,-0.07377407006590185,-0.12377404133471996,0.142954361439538,-0.1684032817236425,0.009682810496360989,-0.17263409432859647
0.2510255479148021,-0.06411933485768363,-0.19513598244941763,-0.0960776025823909,-0.07887684122211014,-0.1761154808440741,0.12283980833857283,-0.22579003063025194,-0.04914114183962839,-0.19734908627723458
0.27804951793905736,-0.038357412021927086,-0.20387613983259872,-0.01863615561950046,-0.08139647121516648,-0.20312051627589892,0.08893084115854764,-0.25657219572984197,-0.1200251715273117,-0.19973584256671464
0.2736590696304006,-0.00046985378585101583,-0.1844315492966148,0.04473967605239482,-0.08514045928238985,-0.20033087422273224,0.05893606819019245,-0.25822514369569843,-0.19507379293949625,-0.18138302712816845
0.24195005567450745,0.04122061515958142,-0.13479355915862667,0.08673705905866906,-0.0908756935045032,-0.16909798807843598,0.008599153188219105,-0.2335100524326678,-0.26095785767558577,-0.14840884860186998
0.19285229498321402,0.07779010088578243,-0.060922521606669826,0.10499444159355614,-0.09545746530000693,-0.11627921647370675,-0.05150626126456469,-0.1933566505848657,-0.3126066739259143,-0.10724389113703915
0.13891057807117935,0.10191232276980838,0.025000058178292095,0.10133383147471457,-0.09284644144035713,-0.05291647674946674,-0.11743961680588991,-0.15532571716783136,-0.3305194836083907,-0.0749575496601514
0.09170268151417174,0.10935059240672937,0.10784478541433531,0.08018203195191846,-0.07663113457372754,0.00804930753328034,-0.16574106584504938,-0.13762455037815166,-0.3089090805409012,-0.05452389394016019
0.05902830952484667,0.0993531562640419,0.1733328187096467,0.0470491904541377,-0.040539299357551906,0.054671002420969755,-0.1898037977217375,-0.14643787455488844,-0.24634688378159803,-0.05332040929008164
0.04357784769633877,0.07405379178857158,0.21138875620393605,0.00760237258876342,0.0067586619009751495,0.07880218250913357,-0.1869279488215193,-0.18517684387589614,-0.15008899380399926,-0.06667373234383331
0.043165512350910575,0.03735560814596725,0.21828112667199134,-0.03266265034576624,0.06602205626432454,0.0780114217799188,-0.16889929698750475,-0.23739415242324663,-0.03536369812811614,-0.09045070334380823
0.05209867565143267,-0.006126578097125651,0.19708351583748174,-0.06852788158704168,0.12380980351005504,0.05602756255145434,-0.12640543505657806,-0.2724827305210698,0.0780985027470564,-0.11706944007098599
0.06305421532088971,-0.05169358790518449,0.15640210001196714,-0.09534428770947967,0.16784119079969415,0.021606085264815483,-0.06689115757478166,-0.28263162753868565,0.171199373233901,-0.1427402476918089
0.06894089910118473,-0.09475113389581198,0.10780561944050893,-0.10965969177258203,0.18786538822476725,-0.013825449403409648,-0.0005944486763135408,-0.26936933755728454,0.23037827727828528,-0.15811133268681615
0.06447052679181349,-0.1308486075557465,0.06278151471028834,-0.11001347503027627,0.17848135920369423,-0.03909483946555063,0.09182865429904505,-0.21440119093496732,0.2505299232848247,-0.15487489647326982
0.047332129549915614,-0.1559038773781451,0.030123555311320206,-0.09752985599817914,0.140510809761606,-0.046054345632092535,0.16076752303500227,-0.11603224278075608,0.23511065529529196,-0.14347795703170702
0.018872248635959096,-0.16674391049777687,0.014393073452111714,-0.07594795454650605,0.08050485316322706,-0.03152829827177078,0.22287472543222347,-0.00257527991989062,0.19379894868757236,-0.11547024452147792
-0.015900154102150447,-0.1618057950148323,0.015644417360378346,-0.05092180256544948,0.008662167742547976,0.0020346379110527933,0.2552408463973004,0.10594946609723073,0.13893451625738387,-0.09042381022859276
-0.04919022933476311,-0.1416979725492583,0.030193261473033205,-0.028715882597205464,-0.06397129984218972,0.04736822930124746,0.26466406363520484,0.20058540137270056,0.08215609708953416,-0.06293516149633845
-0.07222123766939768,-0.10937522608344753,0.051996735120310895,-0.01467153594269943,-0.12795342459440556,0.0944355459400428,0.24548057245922753,0.25788611730325856,0.0322291271819859,-0.04266773139477949
-0.07766557850796024,-0.06980956449516708,0.07422843475711514,-0.011905821171446637,-0.17677966334247697,0.1331539841749521,0.20863564600870396,0.25692611300642426,-0.005670744157317531,-0.027794121103294274
-0.06202900399188434,-0.029135886933089397,0.09075865569922345,-0.02060248068502538,-0.20695817856608079,0.15603989034059904,0.16205852550081312,0.20772692464237774,-0.02956819334448615,-0.009997429873606968
-0.027149584286070907,0.006640336852586408,0.0973520184763397,-0.03804214093507288,-0.21727803929553435,0.1600212936928803,0.10752785817890415,0.11885136565146415,-0.039790115529140815,0.012028934789699519
0.019840355066066632,0.03309196009028303,0.0924234945780898,-0.059303342197224315,-0.20795917454823254,0.14689391550696929,0.08844689879581431,0.01369396461660437,-0.038044667315871285,0.0314603254343319
0.06825299812216998,0.048488819414928185,0.07721050811572909,-0.07841668504320502,-0.1801913508324804,0.12230180522288779,0.0597683093278132,-0.0748273499896786,-0.026708342723194806,0.047481364898075036
0.1068538381892964,0.05408222636310597,0.0553023414643909,-0.08969486669281952,-0.13617610271896352,0.09358399695199676,0.02902660324540974,-0.13668346838481288,-0.008372905509771912,0.05783714684133605
0.12723651080637963,0.053342261614501264,0.031627016567270745,-0.08898434582796967,-0.07944843496441169,0.06717637177766994,0.0047130078028045,-0.15762477834572425,0.014340517495775109,0.06243527648311376
0.1264771424143848,0.05042088711294952,0.011165151711087793,-0.0746467207788745,-0.015107338497190731,0.046383085848258086,-0.007755284141409464,-0.1391408083872367,0.03870484640779225,0.062403681288995365
0.10815495347148406,0.04850977909679611,-0.0022437913764856636,-0.04811756291888621,0.050386358900139004,0.030214801389365362,-0.01354597893197879,-0.08739469438443317,0.06165237019181143,0.056275228232808054
0.08130966475688156,0.048824761190268004,-0.006671740321926578,-0.013889845098903657,0.11002237525415941,0.01367347953448685,-0.02155747787940624,-0.0052868770027531195,0.07965005171334569,0.04717693055819061
0.05757296235177027,0.05064513451167687,-0.002284929252269969,0.02120993489196264,0.16003023939747157,-0.010564965072338834,-0.03550627832792193,0.06982927133199425,0.08899781246199243,0.04423806697583282
0.04736486726288891,0.05233339588601061,0.008993569296801536,0.049458056032190674,0.18867344468650535,-0.0495297490255109,-0.05438874218691553,0.12396371186011582,0.0866438162253785,0.03942444581948694
0.05643168067142949,0.05280387765407082,0.024103179106548123,0.06414316843747872,0.2019924808469774,-0.10713450387478751,-0.040288333043467094,0.15442711763689085,0.07122915857974178,0.04208515820247956
0.08390942518405785,0.05269936695737995,0.03949317577651879,0.06144601950874496,0.1986196557250945,-0.1819928323132996,-0.02953771621332124,0.1498247898462024,0.04383020961982816,0.046885039350876505
0.12253054955244676,0.054658309949684604,0.05167431340449928,0.04165977459259635,0.18116979221464147,-0.26661627235938173,-0.013113938597310974,0.11296818744227108,0.007979814149019198,0.05643042248921628
0.16081597214127635,0.062461128090551966,0.057707386243391987,0.009254147540586554,0.15228617828742402,-0.3484479324315999,0.03045786284352164,0.048622789716088,-0.031055090328083425,0.07425676012321537
0.18646053476043367,0.0793695409914784,0.055712770067919956,-0.028323793865794804,0.11372437068103014,-0.4126799885707024,0.0696833286658943,-0.03348349354762213,-0.06738627815485095,0.08687694984742973
0.18984655564699102,0.10638585288995103,0.04539291964134517,-0.0627290593243535,0.0665369786513645,-0.44616924144893205,0.10371280865570663,-0.12059562299676088,-0.09556608604584779,0.1007653419732192
0.16671475624098525,0.14123715900695719,0.028400546956880816,-0.08694768019099493,0.012269497628600426,-0.44123541406675904,0.12678884607137145,-0.19053867604868344,-0.1113610505254035,0.10856009472586078
0.11935832117627404,0.1785585513701089,0.008287292105503559,-0.09691993960112237,-0.04551201877370866,-0.39800729305059007,0.13551913017072104,-0.23179540483607297,-0.11226484034925335,0.09865417023323311
0.05614359879135406,0.2111867903558498,-0.010167567490199142,-0.0920961253934378,-0.10029866315422341,-0.32444058234810613,0.12731065029031136,-0.23169247254769193,-0.09787279897105948,0.07681310685780444
-0.010408534465779572,0.232012332829475,-0.022201313481764656,-0.07490131915613717,-0.1430499057211171,-0.23154828656731982,0.10684164584356846,-0.20693529551618883,-0.07013534258074089,0.04224228375150636
-0.0664242129834087,0.23570791552419038,-0.024502040177760226,-0.049460123316862635,-0.1640900409871605,-0.13742914801115536,0.10422084486085588,-0.16147852771761198,-0.033351683102288955,-0.004227445115784408
-0.09968181207361781,0.21984315807736712,-0.016226912569195586,-0.020112403565255732,-0.15598843354670486,-0.06320915693659908,0.08732126056469228,-0.10856090109767992,0.006283170845053804,-0.06407989988267174
-0.1022278419927087,0.18521996965441928,0.0009118193894786648,0.00978303397335236,-0.11648616146805628,-0.006405895648512815,0.06997331653399247,-0.06157136108472418,0.04166244951580432,-0.12333809243192789
-0.07218914893990867,0.13553469476144475,0.023577903085333037,0.03843845503973211,-0.050444001456028745,0.0238342798484835,0.05759332425836254,-0.035815775001910646,0.06617230876216788,-0.17268415992134328
-0.014492502596626922,0.076601921823539,0.04829405522595259,0.06551888627513816,0.029981255085707408,0.02852789379953676,0.057708977350885836,-0.03330977654436344,0.07521063954953068,-0.20151916849841187
0.05974178254374244,0.015371920728897285,0.0726966173317059,0.09139966775523685,0.1072602518380373,0.012702540989938178,0.06767642527149702,-0.04976495257417809,0.06739646243971241,-0.2056870045707358
0.13524547929095962,-0.0410989696769118,0.09840558081679544,0.11604655841056388,0.16224468529297018,-0.016192561542536486,0.07969457960415259,-0.07528529298129581,0.045068635006680874,-0.17122154581633026
0.19588606324728702,-0.08663466553188556,0.11789086389912755,0.13792775219694123,0.1788929904643629,-0.047255427917088505,0.11003697128065013,-0.10252379898850592,0.013848444128430813,-0.11526806090909684
0.22851588716002727,-0.11680258468075051,0.13839440105654327,0.15347582543798402,0.1487143298358437,-0.07737795886381475,0.11638197690798435,-0.12489408146858383,-0.018689192592570843,-0.042539714075365165
0.22631406233957307,-0.1295263071707404,0.15619167205966686,0.1575399851197143,0.07610283721427043,-0.09730115273343035,0.09661665249050062,-0.13470855525946582,-0.04493096118033144,0.03222695621324422
0.19050833530022895,-0.12529101839293472,0.17154265693695817,0.14492859297931407,-0.033910034774557236,-0.10496999121747758,0.052181879207661756,-0.13662651441768406,-0.059244691067305726,0.09816096010026693
0.12983182091246268,-0.10686726322138577,0.17419369415406574,0.11264105350052886,-0.15316968013982077,-0.09363758260865772,-0.006953824073911839,-0.12454175142965432,-0.05954321061438451,0.13967882169665755
0.05789200556549636,-0.07865748980720225,0.1691528690031553,0.061966912752810646,-0.2600702874070076,-0.06713522059135713,-0.07352873942252149,-0.11184970802813435,-0.047876297120538897,0.14995717121503993
-0.010592688470245358,-0.045900760572154364,0.15493409257924604,-0.0004916081413713836,-0.33278947226866573,-0.029645578175672847,-0.12652676864752405,-0.09869512805264494,-0.029764810502012046,0.1315144605429708
-0.06338309355097241,-0.013933211540296926,0.12402443118731965,-0.06355282830577734,-0.35717601939458904,0.012692592659217057,-0.13820938295498925,-0.08251447459133131,-0.012419275207449435,0.08631929449608436
-0.08817980536599174,0.012449255621123841,0.08562398236282713,-0.1140303574810422,-0.3303559459892785,0.05325833179839782,-0.119286820472458,-0.07416989198684863,-0.0024466760729699904,0.03083887321461069
-0.07838341282774205,0.029570681443057925,0.04075580983262314,-0.1404912816913349,-0.2590827523490884,0.08652383780812789,-0.09937147067747289,-0.06732738898678736,-0.0038657822174312305,-0.01935183811148793
-0.059852004318762704,0.0353778265773362,-0.005470016426610852,-0.13692939097438891,-0.17006132731685605,0.10914577992115594,-0.07712372466594179,-0.0572200342234401,-0.0170732285122267,-0.062308403659249764
-0.03316590960290218,0.029709011474558893,-0.04714023665286156,-0.10493145929356677,-0.08014398228966996,0.12026814329877633,-0.04310627230537635,-0.03296117106006964,-0.0389621596797316,-0.08299701947391074
-0.0063068742207666615,0.014132183964118788,-0.07870418768983262,-0.053401860142075125,-0.014998093350190037,0.12115090140975011,-0.001759769430243736,0.01152798808292472,-0.06397947041932188,-0.08439014632917818
0.0158307471063823,-0.008692309246732569,-0.09612492117350117,0.004116914386682847,0.009554725222564871,0.11447278931442244,0.058191247960387375,0.059519614837143825,-0.08570132847614993,-0.06754851707415367
0.019127051305660295,-0.03590429135211086,-0.09764944564958705,0.05352351916110219,-0.010712979968179739,0.10359338268898192,0.09343049535856732,0.11297997786555806,-0.09849426456839624,-0.04507418762760499
0.008287526133975667,-0.06518603073563789,-0.08403516570069203,0.084175919515067,-0.06733589910396566,0.09186373322597309,0.10361994429142386,0.14963848551295042,-0.09890525013489669,-0.018988571893050456
-0.006864730387911824,-0.09498246503918016,-0.05829549484978133,0.09158567579062851,-0.14165561523891484,0.08196745563926945,0.10149607466119605,0.18357544314462756,-0.0865210677687823,0.002781598582198534
-0.034507651893299573,-0.12407578262824588,-0.025145399392167006,0.07812527523776673,-0.21034886856443566,0.07532608221743298,0.06550700708888743,0.1944707094248692,-0.06414178822221381,0.015915950178873185
-0.05859726414516581,-0.15073235243505242,0.009682812810770854,0.05173550262441243,-0.25239261197804197,0.07173254756309341,0.07913493895843675,0.197992185381326,-0.037225703448470475,0.028130952122747858
-0.06849850258136084,-0.17191373963400186,0.04017008013486157,0.023131806731231254,-0.2552638516031407,0.069449144317533,0.06800288149148342,0.1849718299723118,-0.012680881428680462,0.03195576527786587
-0.06563637419085168,-0.18310865105496976,0.06078376773486457,0.002351776006274373,-0.2183163107883763,0.06590590415659475,0.005071247132090201,0.15407844550255057,0.002796350190189114,0.03178100645972008
-0.048462156551315645,-0.17913678524172613,0.06729079158731771,-0.004351520530891088,-0.15224473560121568,0.0588478263620338,-0.0731635534950868,0.11416710737762018,0.004503975431047809,0.03321045293968211
-0.026923180258761288,-0.15585706376622294,0.05752924754752318,0.0036634839791329244,-0.07499782384544401,0.04745899798015694,-0.13973388920564883,0.07014212129205827,-0.00880432434396747,0.0410361092191063
0.01011649813260726,-0.11224586215694352,0.031969336970968744,0.02146971599138626,-0.0057908793326566,0.032893278461507185,-0.18004983143028347,0.03187941918746422,-0.03424920737983839,0.05540772866198976
0.04367733497917621,-0.05199976448513011,-0.006128363097840548,0.04050326259975382,0.040578806025668226,0.017906807788336417,-0.18521468215778644,-0.007824135695386938,-0.06529694413369463,0.07062764444095998
0.07302167232715834,0.01617220060144906,-0.05108684056696429,0.051751455371913904,0.05727593650826923,0.005780700445136608,-0.15819017023510867,-0.0446973634400497,-0.09342348761478002,0.07668317706290187
0.10222603862247824,0.08001440699348462,-0.09572571060735166,0.04905921542785456,0.04600836984531978,-0.0008956542308816641,-0.09939791070760699,-0.07444167332397233,-0.1105973765719292,0.07513199170799201
0.12267955099683245,0.12673499538925673,-0.13267855092899533,0.03130359588086837,0.014990908660464543,-0.0010035543889113212,-0.018477037303220964,-0.09614015625416737,-0.11180908875670942,0.06205105938185813
0.13424545055125972,0.14666271491518407,-0.15339132644001938,0.0026019941273171445,-0.02452161067844227,0.005002188529038584,0.07943537886988881,-0.11419043314667723,-0.09672321101250587,0.038728780304000274
0.13095956112879578,0.13625372060835092,-0.16201414246727844,-0.029459325605768968,-0.06171051748574104,0.015503187946795935,0.1736652784929972,-0.12471473722485255,-0.06978758766224011,0.010945972551525452
0.11195554892005637,0.09927116421660019,-0.15126511322875627,-0.05673993100762829,-0.08861384134957416,0.028295597849436468,0.2522994419606263,-0.11918413075228278,-0.038749572937930195,-0.016991183625947634
0.08253111166815816,0.045612077102499655,-0.1273685689546091,-0.07331878291540536,-0.1010974390106846,0.04109072840935781,0.30622740092311695,-0.0977727893597374,-0.012198905965747579,-0.0286544685080644
0.06290880244008856,-0.011824348551948787,-0.0964782250946226,-0.07701915579554992,-0.09861400507128269,0.05189709449796783,0.35843652261924724,-0.05863896929638192,0.002897558366683977,-0.024902798351955645
0.0011401958659627894,-0.06107116565288501,-0.06532854061925297,-0.06926410344796025,-0.08333855316007775,0.05933703852664547,0.3545405281664059,-0.013193180496846441,0.002846593057328809,-0.010190228884538032
-0.05260535166196137,-0.09440512882423367,-0.03918096617468117,-0.053660081384249776,-0.059275873475003814,0.06288018730307789,0.3174847945455869,0.035508002761643606,-0.012284147254322954,0.011464889946218167
-0.11067498548121416,-0.10990712339596292,-0.02038530267608837,-0.03422851528397953,-0.03166509446067579,0.06287107351616422,0.24880763077588933,0.0875994409242594,-0.039202744194562364,0.03262291831761928
-0.20102116040745208,-0.11085686425540925,-0.00821319364720128,-0.014180218010158422,-0.006617881362467922,0.06024717392119835,0.18019536506417524,0.13324019476636675,-0.07254533047423672,0.048428172086220314
-0.2924216049518972,-0.1034002764327522,-1.3929806552602058e-05,0.004382959152747009,0.00936359904274013,0.056006047161205434,0.11344972047683177,0.160288707238621,-0.10622931976752366,0.047761823795256106
-0.36067193938363956,-0.09358748074778891,0.006925912605598334,0.02010402148353745,0.01035055207487217,0.05065756013406878,0.05024564827455462,0.1459316821459986,-0.13473403930234715,0.022338274933205816
-0.3711685051663348,-0.08505853409961177,0.01375644058963359,0.03198038014941746,-0.007513324439547074,0.04394081504679542,-0.011256970543574196,0.10296293398470308,-0.1541657397972373,-0.015001178437267858
-0.3432586243565277,-0.07826994681680026,0.019427958517437997,0.039486201249694236,-0.04438481754686448,0.03495337657344999,-0.05884328214362507,0.032549222750321224,-0.162999851639343,-0.04271618048177868
-0.26822258718757785,-0.07139756694434894,0.028615434313219675,0.05539783792358332,-0.0957095655200196,0.022619182029246808,-0.04176799052731825,-0.023098525615970443,-0.16237378578659245,-0.0449010526554383
-0.17031049637227166,-0.06228351821943813,0.028124001451154124,0.0672458361736137,-0.15254556943296219,0.006250964656220134,-0.04304491983145091,-0.07937036922900827,-0.15582097028212985,-0.04621207758963938
-0.0739608713824992,-0.05036629718999065,0.010990201460137834,0.07345370014469528,-0.20349941571681018,-0.01405705000155248,-0.05077066511525938,-0.13466579961755598,-0.14843028461284907,-0.03235376146987081
0.008257644836618883,-0.03762121627362823,-0.02078750927807548,0.07737650535195123,-0.2378537854005492,-0.037331454106562,-0.05438225246003214,-0.17423991567773112,-0.14554921374261764,-0.006683360816829587
0.06399758674380174,-0.028067163891088962,-0.054725131822204606,0.08383748290001203,-0.2488362279654518,-0.061834860999948914,-0.061479019222300334,-0.18493104829430382,-0.1512748957039729,0.0211909806576692
0.08774951836624303,-0.026078370602485242,-0.0870510127915184,0.09780636188120742,-0.2357668754688484,-0.0851936045191652,-0.06288765345074823,-0.16749430099531817,-0.16707257876913767,0.043597476427060564
0.0744489548240437,-0.03425347600307412,-0.11213166656478098,0.12614971445421255,-0.20419388164814803,-0.10443183778052374,-0.05563366381352268,-0.12625278067297319,-0.19090564079249278,0.05023214763862716
0.030418058206574453,-0.05176006486802197,-0.12224323140221409,0.15300048193133423,-0.16393360166449772,-0.11606406372806725,-0.0448332715411578,-0.08330081776542089,-0.21720954726143366,0.034972311582926796
-0.03917952975666725,-0.07388868242361463,-0.11284393427223864,0.1700377733913072,-0.12578141605799703,-0.11657561139552519,-0.03185900259451099,-0.03163614389892227,-0.23786008953059096,0.004795289783818779
-0.10211004762238549,-0.09310527189890569,-0.08450448166572948,0.1688919929730546,-0.09814400739749668,-0.10347434058796799,-0.009941529547093507,0.009547173955521064,-0.24401475057633387,-0.03613422278165044
-0.14488956856781943,-0.10132068298956322,-0.04313720625868784,0.14423514961251416,-0.08477605448448185,-0.07665227648952085,0.020745070526163617,0.04631715037234539,-0.22844547738648774,-0.07356177441221089
-0.1660755846465248,-0.09260215655099424,0.0016835971368541333,0.0964889625099728,-0.0842679635623666,-0.03938207453351658,0.054448085295036336,0.05158838606666917,-0.18780218177747693,-0.10676424246724828
-0.1574236639548085,-0.06535930394354098,0.03969977902837842,0.03284245172881999,-0.09120192533455775,0.0017552284896337404,0.0912180361420583,0.0351573781303374,-0.12416271648468837,-0.13372213639792624
-0.12049998682484396,-0.023246264003145348,0.06307487847995374,-0.034017267686230555,-0.09582930829838729,0.03828986038211976,0.12964475963039063,0.011146713895430115,-0.04527495226530374,-0.1499671727286785
-0.06382530771849881,0.025492898899057297,0.06847563354339421,-0.08910357422296772,-0.09890522235195022,0.062282340875136386,0.17866023843481252,0.0005413126360954205,0.03682905517022994,-0.15954498818031893
-0.0016680532791585128,0.07000373650982146,0.05753039312941828,-0.11919492968318893,-0.0859240973150017,0.06891143442826649,0.22342953411692254,-0.0005236965439332384,0.10865451746027563,-0.1697309840054298
0.049849999283721934,0.09955198205994441,0.03579695386431004,-0.1165032415989926,-0.06541982766858544,0.058279459853322856,0.26504951759887574,0.013753013273218873,0.15873683983555092,-0.17591522236039395
0.08091758796417603,0.10627101140444853,0.010892753695192343,-0.08093110783326922,-0.03142666178393122,0.03573840410822101,0.305045121224485,0.05083101968842171,0.18068883542226302,-0.18163044127644767
0.08710186211554145,0.08717634755046295,-0.009452082139544115,-0.020377165034962407,0.00963701104756369,0.0105318712901529,0.33464500278411075,0.09953887129708455,0.17474495816304342,-0.16395216169194862
0.07199019172173184,0.04485551910833991,-0.01644434764792628,0.05094225142055483,0.052359837480371776,-0.0069123539275759704,0.3632300720049043,0.1448622395050599,0.14724482576067613,-0.13026065109747179
0.036211488747847145,-0.013371142690079534,-0.013799228510390012,0.11575035765759668,0.09077256613574684,-0.00826208477305674,0.3519746703500752,0.1655034585994065,0.10828219643112323,-0.09248742981073678
-0.01169511639877269,-0.07747817933039108,0.006608748677910704,0.15781971952982826,0.1192385784231439,0.009891588881885655,0.32078856754819196,0.15078648928241875,0.06847735525854005,-0.03910991707744721
-0.057065409880191216,-0.13716358601582548,0.041975262738969524,0.1660106021228657,0.1332663863651478,0.04464352660534024,0.27545563155875963,0.11010945750688342,0.03612715060278829,0.019338347539174024
-0.09331999481734,-0.18383116980371111,0.07870476729991539,0.13726108078476898,0.13022748070197723,0.0874173556103665,0.23113063224907685,0.04835367793315358,0.01568479503992101,0.06921195468995185
-0.11356491457600887,-0.21167288652607605,0.11573756677655436,0.07770448516712705,0.10995269238435292,0.12656535488108647,0.19139755637013872,-0.014681241718443025,0.007817465919962767,0.10262099249643658
-0.11437733360398694,-0.2179685137393523,0.14129215712046855,0.0014948984574853716,0.07509474755663023,0.15111388589335606,0.1603230023397215,-0.06362598217382912,0.010590953348604082,0.11001420603465593
